CaseID,Date,Arbitrator_1,Arbitrator_2,Arbitrator_3,Arbitrator_4,Status,OldID,Case_Number,Region_(Speculative),Modif_And_Date,Sector,ClaimantCouns,RespondentCouns,Replaced
1656,Jan-21,CHESSA Valentine | France | Sole Arbitrator | Court | Active,,,,Pending,,,,,Construction,ANGELS STUDIO DOO Serbia Active,ROBERT AND PRINCESS MBOUEBE LAW FIRM Cameroon Active,
1657,Jan-21,VERHOOSEL Gaëtan | Belgium | President | Co-arbitrators | Active,CONEJERO ROOS Cristian | Chile | Co-arbitrator | Claimant(s) | Active,SILVA ROMERO Eduardo | Colombia ; France | Co-arbitrator | Respondent(s) | Active,,Closed,,,,"Closed, May 22","Arts, entertainment and recreation",LATHAM & WATKINS LLP – UNITED STATES United States of America Active,QUINN EMANUEL URQUHART & SULLIVAN LLP United States of America Active,
1658,Jan-21,Kirby Jennifer | United States of America ; United Kingdom (of Great Britain and Northern Ireland) | President | Court | Active,GERSTEIN Norman S. | United States of America | Co-arbitrator | Respondent(s) | Active,LICHTER David | United States of America | Co-arbitrator | Claimant(s) | Active,,Closed,,,,"Closed, May 22",Energy,"MORGAN & MORGAN, P.A. United States of America Active","SHUTTS & BOWEN, LLP United States of America Active",
1659,Jan-21,BEECHEY John | United Kingdom (of Great Britain and Northern Ireland) | President | Co-arbitrators | Active,CARRARA Cecilia | Italy | Co-arbitrator | Claimant(s) | Active,POLEBAUM Elliot | United States of America | Co-arbitrator | Respondent(s) | Active,,Closed,,,,"Closed, Jul 21",Construction,DAIGLE FISSE & KESSENICH United States of America Active,DUANE MORRIS LLP – HQ Palo Alto United States of America Active & VINSON & ELKINS LLP – US Houston United States of America Active & VINSON & ELKINS LLP – US Houston United States of America Active,
1660,Jan-21,GREENLEAF Richard | United States of America | President | Co-arbitrators | Active,SNYDER Allison J. | United States of America | Co-arbitrator | Respondent(s) | Active,SCHEINDLIN Shira | United States of America | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,Energy,MICHAEL BEST & FRIEDRICH LLP United States of America Active,REED SMITH LLP – UNITED STATES United States of America Active & REED SMITH LLP – UNITED STATES United States of America Active,
1662,Jan-21,BROOKS Keefe | United States of America | Sole Arbitrator | Parties | Active,,,,Closed,,,,"Closed, May 22","Pharmaceuticals, biotechnology and life sciences","MILLER, CANFIELD, PADDOCK AND STONE, P.L.C. Chicago United States of America Active & MILLER, CANFIELD, PADDOCK AND STONE, P.L.C. Detroit United States of America Active","YOUNG BASILE HANLON & MACFARLANE, P.C. Troy United States of America Active",
1663,Jan-21,MARTINS Sofia | Portugal | President | Parties | Active,SCHREIBER Anderson | Brazil | Co-arbitrator | Respondent(s) | Active,CONEJERO ROOS Cristian | Chile | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,Energy,TAUIL & CHEQUER ADVOGADOS Sao Paulo Brazil Active,VEIRANO ADVOGADOS – SAO PAULO SAO PAULO Brazil Active,
1664,Jan-21,SCHREIBER Anderson | Brazil | President | Co-arbitrators | Active,BATISTA MARTINS Pedro Antonio | Brazil | Co-arbitrator | Claimant(s) | Active,BARBOSA PINTO Marcos | Brazil | Co-arbitrator | Respondent(s) | Active,,Pending,,,," | Changed Respondent Counsel, Jan 22 | Changed Respondent Counsel, Sep 22",Insurance services,SERGIO BERMUDES ADVOGADOS Rio de Janeiro/RJ Brazil Active,FERRO CASTRO NEVES & DALTRO BORGES SOCIEDADE DE ADVOGADOS São Paulo/SP Brazil Active & PINHEIRO NETO ADVOGADOS São Paulo/SP Brazil Active,
1665,Jan-21,FOYLE Andrew | United Kingdom (of Great Britain and Northern Ireland) | Sole Arbitrator | Parties | Active,,,,Closed,,,,"Closed, Dec 21",Energy,GOWLING WLG (UK) LLP Active,COVINGTON & BURLINGTON LLP London United Kingdom (of Great Britain and Northern Ireland) Active,
1666,Jan-21,Pedone Priscille | France | Sole Arbitrator | Court | Active,,,,Pending,,,," | Changed Claimant Counsel, Jul 21 | Changed Respondent Counsel, Nov 21",Construction,CLYDE & CO. LLP – PARIS PARIS France Active,STUDIO LEGALE PASSUELLO Italy Active,
1667,Jan-21,HARTKAMP Arthur | Netherlands | President | Co-arbitrators | Active,DE LY Filip | Belgium | Co-arbitrator | Claimant(s) | Active,HEEMSKERK Willem | Netherlands | Co-arbitrator | Respondent(s) | Active,DE LY Filip | Belgium | Co-arbitrator | Claimant(s) | Active,Pending,,,," | Changed Claimant Counsel, May 22 | Changed Respondent Counsel, Oct 22","Pharmaceuticals, biotechnology and life sciences",ALLEN & OVERY LLP – NETHERLANDS Amsterdam Netherlands Active,DE BRAUW BLACKSTONE WESTBROEK Amsterdam Netherlands Active,
1668,Jan-21,SCHELLAARS Rogier | Netherlands | President | Co-arbitrators | Active,CONWAY Shawn C. | Netherlands ; United States of America | Co-arbitrator | Respondent(s) | Active,ALTES Bregje Korthals | Netherlands | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,"Transportation, logistics and storage",ALLEN & OVERY LLP – NETHERLANDS Amsterdam Netherlands Active,DVDW ADVOCATEN Rotterdam Netherlands Active,
1669,Jan-21,DELLEUR Marie-Isabelle | France ; Brazil | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, Dec 21",Other,Manuel Jesús Díaz Alcántara Seville Spain Active,SCA JERCAN GHEORGHE VLAD & ASOCIATII Bucharest Romania Active,
1670,Jan-21,VLAVIANOS George | Canada ; Greece | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, Nov 21","Pharmaceuticals, biotechnology and life sciences",LAWYER OFFICE NAYEF ABDUL HAMEED AL NAAMA LAWYERS & INTERNATIONAL ARBITRATION Doha Qatar Active,ALLIANCE 360 LAW London United Kingdom (of Great Britain and Northern Ireland) Active,
1671,Jan-21,WINTER Jeremy Bradbury | | Sole Arbitrator | Parties | Active,,,,Closed,,,, | Entry disappeared in Jan 22,Heavy industries,HFW LLP London United Kingdom (of Great Britain and Northern Ireland) Active,BOONK VAN LEEUWEN ADVOCATEN Netherlands Active,
1672,Jan-21,OBEID Ziad | France ; Lebanon | Sole Arbitrator | Court | Active,,,,Pending,,,,,Construction,MUBARAK JAWHAR AL-ALI LAW FIRM Doha Qatar Active,Not represented by outside counsel,
1673,Jan-21,Kapoor Sunny | Afghanistan ; Germany | Sole Arbitrator | Court | Active,,,,Pending,,,,,Consumer goods other than food and beverages,KANZLEI KOVAC Offenbach Am Main Germany Active,Jürgen Riegl Ebersbach Germany Active,
1674,Jan-21,URBAS Daniel | Canada | President | Co-arbitrators | Active,JONES Barbara | United States of America | Co-arbitrator | Respondent(s) | Active,HOLWELL Richard James | United States of America | Co-arbitrator | Claimant(s) | Active,,Closed,,,,"Closed, May 22",Banking and Financial services other than insurance,S. REYNOLDS LLC Mount Kisco United States of America Active,"BLANK ROME, LLP New York United States of America Active",
1675,Jan-21,GREENWOOD Lucy | United Kingdom (of Great Britain and Northern Ireland) | President | Co-arbitrators | Active,GARMAN John W. | | Co-arbitrator | Respondent(s) | Active,ROONEY John | United States of America | Co-arbitrator | Claimant(s) | Active,,Closed,,,," | Changed Respondent Counsel, Jul 21 | Changed Respondent Counsel, Jul 21 | Changed Respondent Counsel, Jul 21 | Changed Respondent Counsel, Jul 21 | Changed Respondent Counsel, Jul 21 | Changed Respondent Counsel, Jul 21 | Changed Respondent Counsel, Aug 21 | Changed Respondent Counsel, Aug 21 | Changed Respondent Counsel, Nov 21 | Entry disappeared in Jan 22",Energy,"FOLEY & LARDNER LLP – TEXAS Houston, Texas United States of America Active & FOLEY & LARDNER LLP – WASHINGTON Washington United States of America Active",DUANE MORRIS LLP – NEW YORK Active & DUANE MORRIS LLP – HQ Palo Alto United States of America Active,
1676,Jan-21,SAMUELS Brian | Canada | Sole Arbitrator | Parties | Active,,,,Closed,,,,"Closed, May 22",Construction,STEWART MCKELVEY – HALIFAX Halifax Canada Active,"MCINNES COOPER Saint John Canada Active & BLAKE, CASSELS & GRAYDON Toronto Canada Active",
1678,Jan-21,danis marie | France | Sole Arbitrator | Court | Active,,,,Pending,,,,,Construction,JUDDOO CONSULTING LTD. Mauritius Active,CMS FRANCIS LEFEBVRE AVOCATS France Active,
1679,Jan-21,PHILIPPE Denis | Belgium | Co-arbitrator | Respondent(s) | Active,TOSSENS Jean-François | Belgium | Co-arbitrator | Claimant(s) | Active,DARWAZEH Nadia | Germany ; Netherlands | Sole Arbitrator | Parties | Active,DARWAZEH Nadia | Germany ; Netherlands | Sole Arbitrator | Parties | Active,Pending,,,," | Changed Claimant Counsel, Jul 21 | Changed Respondent Counsel, May 22",Telecommunications & specialized technologies,LINKLATERS LLP – BRUSSELS Brussels Belgium Active & LINKLATERS – STOCKHOLM Stockholm Sweden Active,CLIFFORD CHANCE PRAGUE LLP Praha 1 Czech Republic Active,
1680,Feb-21,Hauser-Morel Maria | Poland | President | Co-arbitrators | Active,CHERNYKH Yuliya | Ukraine | Co-arbitrator | Respondent(s) | Active,Perepelynska Olena | Ukraine | Co-arbitrator | Claimant(s) | Active,,Closed,,,,"Closed, Nov 21",Chemicals,ETERNA LAW Kyiv Ukraine Active,OLEKSANDR PEREMEZHKO & PARTNERS Kyiv Ukraine Active,
1681,Feb-21,LIM Steven | Singapore | President | Court | Active,VERMA Deepak | India | Co-arbitrator | Respondent(s) | Active,MUKHOPADHAYA Sudhansu Jyoti | India | Co-arbitrator | Claimant(s) | Active,,Pending,,,," | Changed Respondent Counsel, Nov 22",Construction,PARAS LEGAL ADVOCATES AND SOLICITORS New Delhi India Active,KHAITAN & CO LLP India Active & LINK LEGAL INDIA LAW SERVICES India Active,
1682,Feb-21,TAOK Mireille | Lebanon ; France | Sole Arbitrator | Court | Active,,,,Closed,,,, | Entry disappeared in Jan 22,Construction,HAMAD AL YAFEI LAW FIRM Qatar Active & WASEL & WASEL LTD United Arab Emirates Active,Not represented by outside counsel,
1683,Feb-21,LEE Amanda | United Kingdom (of Great Britain and Northern Ireland) | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, May 22","Transportation, logistics and storage",Mr Antonio Grieco Italy Active,"BAKER MCKENZIE ABOGADOS, S.C. Monterrey Mexico Active",
1684,Feb-21,Nadar Aisha | Sweden ; United States of America ; Egypt | President | Parties | Active,Patterson Lindy | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Claimant(s) | Active,PATOCCHI Paolo Michele | Switzerland | Sole Arbitrator | Respondent(s) | Active,,Pending,,,,,Construction,Not represented by outside counsel,"CURTIS, MALLET-PREVOST, COLT & MOSLE LLP – HQ New York United States of America Active",
1685,Feb-21,DE MELO VALENÇA FILHO Clávio | Brazil | President | Court | Active,KIRBY Mark Bobela-Mota | Portugal | Co-arbitrator | Respondent(s) | Active,Júdice José-Miguel | Portugal | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,Construction,"MORAIS LEITÃO, GALVÃO TELES, SOARES DA SILVA& ASSOCIADOS – LISBON LISBOA Portugal Active",Not represented by outside counsel,
1686,Feb-21,COLE Adrian | United Kingdom (of Great Britain and Northern Ireland) | Sole Arbitrator | Parties | Active,Cole Adrian | United Kingdom (of Great Britain and Northern Ireland) | Sole Arbitrator | Parties | Active,,,Pending,,,,,Construction,CHARLES RUSSELL SPEECHLYS LLP Qatar Active & OMANI & PARTNERS LLP Qatar Active,AL TAMIMI & COMPANY AND ADV MOHAMMED AL MARR Doha Qatar Active,
1687,Feb-21,SHEK Yvonne | Hong Kong (China) ; Australia | Sole Arbitrator | Court | Active,,,,Pending,,,," | Changed Respondent Counsel, May 22",Consultancy services other than legal,TANNER DE WITT SOLICITORS HONG KONG Hong Kong (China) Active & EUBELIUS CVBA Belgium Active,YANG CHAN & JAMISON LLP Hong Kong (China) Active,
1688,Feb-21,SCHAFF Alistair Graham | United Kingdom (of Great Britain and Northern Ireland) | President | Co-arbitrators | Active,LOCKEY John | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Respondent(s) | Active,EDELMAN Colin Neil | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Claimant(s) | Active,,Closed,,,,"Closed, Sep 22",Insurance services,SIMMONS & SIMMONS MIDDLE EAST LLP Qatar Active,Baker McKenzie Santiago United States of America Active,
1689,Feb-21,GEHLE Bjorn | Australia ; Germany | President | Court | Active,BALFAQEEH Fatima | United Arab Emirates | Co-arbitrator | Court | Active,Emmerson Alec | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,Construction,BAKER & MCKENZIE LLP – UAE DUBAI United Arab Emirates Active,Not represented by outside counsel,
1690,Feb-21,BERGER Bernhard | Switzerland | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, May 22",Construction,YAZICI ATTORNEY PARTNERSHIP Turkey Active,Not represented by outside counsel,
1691,Feb-21,QUINLAN Henry | United Kingdom (of Great Britain and Northern Ireland) | President | Court | Active,BIJLANI Charlotte | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Court | Active,OSBORNE Matthew | New Zealand | Co-arbitrator | Claimant(s) | Active,,Closed,,,, | Entry disappeared in Jan 22,Telecommunications & specialized technologies,AL-ANSARI & ASSOCIATES Qatar Active,Not represented by outside counsel,
1692,Feb-21,da Gama e Souza Jr Lauro | Brazil ; France | President | Parties | Active,SOUZA GUIMARÃES Márcio | Brazil | Co-arbitrator | Respondent(s) | Active,JUSTINO DE OLIVEIRA Gustavo Henrique | Brazil | Co-arbitrator | Claimant(s) | Active,,Pending,,,," | Changed Respondent Counsel, Nov 21",Manufacturing,"SOUZA, MELLO E TORRES ADVOGADOS Sao Paulo Brazil Active",TERRA SARMENTO ROCHA ADVOGADOS Rio de Janeiro Brazil Active,
1693,Feb-21,Hodgson Melida | United States of America | President | Co-arbitrators | Active,Cohen Stephanie | Canada | Co-arbitrator | Respondent(s) | Active,ELUL Hagit Muriel | United States of America ; France ; Israel | Co-arbitrator | Court | Active,,Pending,,,," | Changed Respondent Counsel, Nov 22",Energy,"BAILEY & GLASSER, LLP United States of America Active","GIBSON, DUNN & CRUTCHER LLP Denver Singapore ; United States of America Active & GIBSON, DUNN & CRUTCHER LLP Denver Singapore ; United States of America Active",
1695,Feb-21,ABI HABIB KANAKRI Celine | Lebanon | President | Court | Active,AT' TARAWNEH MOSLEH | Jordan | Claimant(s) | Replaced,Khatchadourian Minas | Armenia ; Egypt | Co-arbitrator | Claimant(s) | Active,,Closed,,,,"Closed, May 22",Construction,AL SULAITI LAW FIRM Doha Qatar Active,Not represented by outside counsel,
1696,Feb-21,GUACCERO Andrea | Italy | Sole Arbitrator | Parties | Active,,,,Pending,,,,,Insurance services,STUDIO TRIBUTARIO ASSOCIATO DLA PIPER Italy Active,JONES DAY – LONDON LONDON United Kingdom (of Great Britain and Northern Ireland) Active,
1697,Feb-21,BIRT Antonia | Germany ; Russian Federation | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, Nov 21",Construction,MOHAMMAD BIN AHMAD AL MOHANADI LAWYER & LEGAL CONSULTANT Doha Qatar Active,HAMAD FADOL AL YAFEI Doha Qatar Active,
1698,Feb-21,CHOO Jonathan | Singapore | President | Court | Active,ROBERTS Anthea Elizabeth | Australia ; United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Court | Active,GIARETTA Ben | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Claimant(s) | Active,,Closed,,,,"Closed, Sep 22",Chemicals,BLACKOAK LLC Singapore Active,Not represented by outside counsel,
1699,Feb-21,Harb Jean Pierre | Lebanon ; France | President | Co-arbitrators | Active,MIRZA Bassam | Lebanon ; France ; Greece | Co-arbitrator | Respondent(s) | Active,ARAYJI Raymond | Lebanon | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,Telecommunications & specialized technologies,"SAFIEDDINE, KHOURY & JEZZINI LAW FIRM Beirut Lebanon Active & AIRUT LAW OFFICES Lebanon Active",DERAINS & GHARAVI INTERNATIONAL Beirut Lebanon Active,
1700,Feb-21,Sicard-Mirabal Josefa | United States of America ; Dominican Republic | President | Co-arbitrators | Active,Loperena Carlos | Mexico | Co-arbitrator | Respondent(s) | Active,O'NAGHTEN LUIS | United States of America | Claimant(s) | Active,,Closed,,,,"Closed, May 22",Other,HUNTON ANDREWS KURTH LLP United States of America Active & ARIAS- HONDURAS Tegucigalpa Honduras Active,"BUFETE UMANZOR Tegucigalpa Honduras Active & VON WOBESER Y SIERRA, S.C. – ATTORNEYS MEXICO Mexico Active",
1701,Mar-21,WIEBECKE Martin | Switzerland ; Germany | President | Court | Active,PICHONNAZ Pascal | Switzerland | Co-arbitrator | Respondent(s) | Active,PATOCCHI Paolo Michele | Switzerland | Co-arbitrator | Claimant(s) | Active,,Closed,,,, | Entry disappeared in Jan 22,"Pharmaceuticals, biotechnology and life sciences",SCHELLENBERG WITTMER – ZURICH Zürich Switzerland Active,PACHMANN AG Geneva Switzerland Active,
1702,Mar-21,FELLNER Markus | Austria | President | Co-arbitrators | Active,NATER-BASS Gabrielle | Switzerland | Co-arbitrator | Respondent(s) | Active,MICINSKY Ľudovít | Slovakia | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,Construction,SMA ADVOKATSKA KANCELARIA S.R.O. Bratislava Slovakia Active,HAVEL & PARTNERS S.R.O. Prague Czech Republic Active & BINDER GRÖSSWANG RECHTSANWÄLTE GMBH Austria Active,
1703,Mar-21,SESTER Peter Christian | Germany | President | Parties | Active,SOUZA GUIMARÃES Márcio | Brazil | Co-arbitrator | Respondent(s) | Active,Peteffi da Silva Rafael | Brazil | Co-arbitrator | Claimant(s) | Active,,Pending,,,," | Changed Respondent Counsel, Sep 22",Construction,CASCIONE PULINO BOULOS ADVOGADOS Sao Paulo Brazil Active,FERRO CASTRO NEVES & DALTRO BORGES SOCIEDADE DE ADVOGADOS São Paulo/SP Brazil Active,
1705,Mar-21,CLARKE Christopher | United Kingdom (of Great Britain and Northern Ireland) | President | Co-arbitrators | Active,REES QC Peter | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Respondent(s) | Active,DAVIES Kate | United Kingdom (of Great Britain and Northern Ireland) ; New Zealand | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,"Pharmaceuticals, biotechnology and life sciences",MISICK & STANBROOK ATTORNEYS Turks and Caicos Islands (United Kingdom) Active & BRYAN CAVE LEIGHTON PAISNER LLP – UNITED KINGDOM London United Kingdom (of Great Britain and Northern Ireland) Active,COOLEY (UK) LLP London United Kingdom (of Great Britain and Northern Ireland) Active,
1706,Mar-21,VAN DEN BERG Professor Albert Jan | Netherlands | President | Co-arbitrators | Active,MATTHEWS Duncan | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Respondent(s) | Active,BARKETT Rosemary | Mexico ; United States of America | Co-arbitrator | Claimant(s) | Active,,Closed,,,,"Closed, May 22",Energy,SHIN & KIM LLC Korea (Rep. of) Active & WILEY REIN LLP Washington DC United States of America Active,ARNOLD & PORTER KAYE SCHOLER LLP – REPUBLIC OF KOREA Seoul Korea (Rep. of) Active & KIM & CHANG Seoul Korea (Rep. of) Active,
1707,Mar-21,GLASGOW Edwin | United Kingdom (of Great Britain and Northern Ireland) | President | Co-arbitrators | Active,FRANKLIN Allistair | South Africa | Co-arbitrator | Respondent(s) | Active,LANE Patrick Michael Mace | South Africa ; United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Claimant(s) | Active,,Closed,,,,"Closed, May 22",Construction,SJ PRATT ATTORNEYS Midrand South Africa Active,BEECH VELTMAN INCORPORATED Sandton South Africa Active,
1708,Mar-21,SCHRAMM Dorothee | Switzerland ; Germany | President | Court | Active,PEARCE Graeme | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Respondent(s) | Active,GONZALEZ-BUENO Carlos | Spain | Co-arbitrator | Claimant(s) | Active,,Closed,,,,"Closed, Sep 22",Construction,CUATRECASAS Barcelona Spain Active & AL TAMIMI & COMPANY DUBAI United Arab Emirates Active,REED SMITH LLP – DUBAI United Arab Emirates Active,
1709,Mar-21,Wiegand Nicolas | Germany | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, Nov 22",Mining,MDS AND KHANLEX LLP Mongolia Active,SQUIRE PATTON BOGGS SINGAPORE LLP Singapore Active,
1710,Mar-21,THIRGOOD Russell | Australia | Sole Arbitrator | Court | Active,,,,Closed,,,, | Entry disappeared in Sep 21,Construction,SAHA & ASSOCIATES Malaysia Active,LEXREGIS-AGUSTINUS DAWARJA & PARTNERS Indonesia Active,
1711,Mar-21,MALET-DERAAEDT Fleur | France | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, Nov 21",Chemicals,KRESTON GCG Ukraine Active,Not represented by outside counsel,
1712,Mar-21,MATOUSEKOVA Marina | France | President | Co-arbitrators | Active,Garcia Represa José Manuel | Spain | Co-arbitrator | Respondent(s) | Active,BIZEAU Marie-Laure | France | Co-arbitrator | Claimant(s) | Active,MATOUSEKOVA Marina | France | President | Co-arbitrators | Active,Closed,,,,"Closed, May 22",Other,GHOSN LAWFIRM Lebanon Active,CUATRECASAS Barcelona Spain Active,
1713,Mar-21,SPENSER UNDERHILL Dominic | United Kingdom (of Great Britain and Northern Ireland) | President | Court | Active,DEBATTISTA Charles | United Kingdom (of Great Britain and Northern Ireland) ; Malta | Co-arbitrator | Claimant(s) | Active,NSUGBE Oba Eric | Nigeria ; United Kingdom (of Great Britain and Northern Ireland) | Sole Arbitrator | Respondent(s) | Active,,Closed,,25501/DDA,,"Closed, Dec 21",Energy,GERALD UK LIMITED United Kingdom (of Great Britain and Northern Ireland) Active & HILL DICKINSON LLP United Kingdom (of Great Britain and Northern Ireland) Active,RADCLIFFE CHAMBERS LONDON United Kingdom (of Great Britain and Northern Ireland) Active,
0,Oct-22,,,,,,,25888/GR,,,,,,
0,Oct-22,,,,,,,26708/PAR,,,,,,
1714,Mar-21,BRAZIL Wayne | United States of America | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, Dec 21","Arts, entertainment and recreation","DANIELES, FINE, ISRAEL, SCHONBUCH & LEBOVITS, LLP United States of America Active",WORKMAN NYDEGGER United States of America Active,
1715,Mar-21,MOLOO Rahim | Canada | President | Court | Active,LAIRD Ian Alexander | Canada | Co-arbitrator | Court | Active,CROW Jessica | Canada ; United States of America | Co-arbitrator | Court | Active,,Closed,,,,"Closed, Sep 22",Construction,BORDEN LADNER GERVAIS LLP Toronto Canada Active,THE HASKELL COMPANY United States of America Active & DOLDEN WALLACE FOLICK LLP VANCOUVER Canada Active & PEACOCK LINDER HALT & MACK LLP Canada Active,
1716,Mar-21,VAN HOOFT Annet | Netherlands | President | Court | Active,STIRNIMANN FUENTES Franz Xaver | Switzerland ; Peru | Co-arbitrator | Claimant(s) | Active,Mantilla-Serrano Fernando | Colombia | Co-arbitrator | Respondent(s) | Active,,Pending,,,," | Changed Claimant Counsel, Nov 21",Energy,BRACEWELL (UK) LLP United Kingdom (of Great Britain and Northern Ireland) Active & BRACEWELL LLP United States of America Active,"ORRICK, HERRINGTON & SUTCLIFFE LLP USA New York United States of America Active & ORRICK, HERRINGTON & SUTCLIFFE GENEVA Geneva Switzerland Active",
1717,Mar-21,MARSHALL John J. | Canada | President | Co-arbitrators | Active,HUNT Constance Darlene | Canada | Co-arbitrator | Respondent(s) | Active,MCDONALD Dan | Canada | Co-arbitrator | Claimant(s) | Active,,Closed,,,,"Closed, Dec 21",Energy,BENNETT JONES LLP Toronto Canada Active,"OSLER, HOSKIN & HARCOURT LLP Toronto Canada Active",
1718,Mar-21,REED Lucy | United States of America | President | Co-arbitrators | Active,WEINER Conna | United States of America | Co-arbitrator | Respondent(s) | Active,TAHBAZ Christopher | United States of America | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,"Pharmaceuticals, biotechnology and life sciences",QUINN EMANUEL URQUHART & SULLIVAN LLP United States of America Active & QUINN EMANUEL URQUHART & SULLIVAN LLP United States of America Active & QUINN EMANUEL URQUHART & SULLIVAN LLP HONG KONG Hong Kong (China) Active,FOLEY HOAG LLP United States of America Active & COVINGTON & BURLING – WASHINGTON Washington United States of America Active,
1719,Mar-21,KNULL William H. | United States of America | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, Sep 22",Banking and Financial services other than insurance,"LUBIN LEGAL United States of America Active & THE LAW OFFICES OF JEFFREY N. GOLDBERG, P.C. United States of America Active",LAW OFFICES OF R TAMARA DE SILVA United States of America Active,
1720,Mar-21,LEIJNSE BARTHOLOMEUS P. H | Netherlands | Court | Active,,,,Closed,,,,,,,,
1721,Mar-21,McDonald Damien | Australia ; United Kingdom (of Great Britain and Northern Ireland) | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, Nov 21",Wholesale and retail trade,YAN LAWYERS Hong Kong (China) Active,DEACONS – HQ HONG KONG Hong Kong (China) Active,
1722,Mar-21,MADSEN Finn | Sweden | President | Co-arbitrators | Active,DE LY Filip | Belgium | Co-arbitrator | Respondent(s) | Active,TJITTE Rieme-Jan | Netherlands | Co-arbitrator | Claimant(s) | Active,DE LY Filip | Belgium | Co-arbitrator | Respondent(s) | Active,Pending,,,," | Changed Claimant Counsel, May 22 | Changed Respondent Counsel, Nov 22","Pharmaceuticals, biotechnology and life sciences",HOUTHOFF Amsterdam Netherlands Active,KENNEDY VAN DER LAAN AMSTERDAM Netherlands Active & DEBEVOISE & PLIMPTON LLP New York United Kingdom (of Great Britain and Northern Ireland) ; United States of America Active,
1723,Mar-21,KIERS Rene | Netherlands | President | Co-arbitrators | Active,BOONK Herman | Netherlands | Co-arbitrator | Respondent(s) | Active,VAN BAREN Willem | Netherlands | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,Energy,YSQUARE B.V. Netherlands Active,H.C.A. van der Houven van Oordt AKD N.V. Netherlands Active,
1724,Mar-21,JAISLI KULL Nadja | Switzerland | President | Co-arbitrators | Active,LEIMGRUBER Stefan | Switzerland | Co-arbitrator | Respondent(s) | Active,REUTTER Mark | Switzerland | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,Manufacturing,INSQUARE RECHTSANWÄLTE Germany Active,EVPLUS Belgium Active & LOYENS & LOEFF SWITZERLAND LLC Switzerland Active,
1725,Mar-21,ROMBACH Annett | Germany | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, Nov 21",Energy,GRAF PATSCH TAUCHER RECHTSANWÄLTE GMBH Austria Active,GRASSNER LENZ THEWANGER & PARTNER Austria Active,
1726,Mar-21,GUNTER Pierre-Yves | Switzerland | President | Court | Active,ABDEL WAHAB Mohamed S. | Egypt | Co-arbitrator | Respondent(s) | Active,ALENZI Menahi | Saudi Arabia | Co-arbitrator | Claimant(s) | Active,,Pending,,,," | Changed Respondent Counsel, Jul 21",,N/A & N/A,N/A & N/A,
1727,Mar-21,MEHTIYEVA Kamalia | France ; Azerbaijan | Sole Arbitrator | Court | Active,,,,Pending,,,,,"Agriculture, forestry and fishing",BEYHAN ÖZER ZENGINOGLÜ Turkey Active,ÖZKAN LAW OFFICE Turkey Active,
1729,Mar-21,GEARING Matthew | United Kingdom (of Great Britain and Northern Ireland) | Sole Arbitrator | Court | Active,,,,Pending,,,," | Changed Respondent Counsel, Jul 21",,N/A & N/A,N/A & N/A,
1730,Mar-21,Granier Thomas | France | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, Sep 22",Energy,LMS STUDIO LEGALE Italy Active,CHIOMENTI STUDIO LEGALE Roma Italy Active,
